# Amateur (Ham) Radio Spot Count File
#
# sDate: 2014-04-01 00:00:00
# eDate: 2014-05-01 00:00:00
# rgc_lim: None
# filter_regions: ['US', 'Europe']
# filter_region_kind: mids
# bands: [7, 14]
# bin_size: 0:01:00
# Sources: ['WSPR', 'RBN']
#
datetime_ut,7MHz-US,14MHz-US,7MHz-Europe,14MHz-Europe
2014-04-10 16:38:00,11,41,44,185
2014-04-10 16:39:00,1,2,50,47
2014-04-10 16:40:00,9,14,41,167
2014-04-10 16:41:00,13,0,33,3
2014-04-10 16:42:00,11,48,49,151
2014-04-10 16:43:00,0,4,11,66
2014-04-10 16:44:00,0,34,67,128
2014-04-10 16:45:00,9,14,14,24
2014-04-10 16:46:00,5,23,39,152
2014-04-10 16:47:00,2,0,21,36
2014-04-10 16:48:00,6,21,71,130
2014-04-10 16:49:00,0,8,13,57
2014-04-10 16:50:00,13,51,32,178
2014-04-10 16:51:00,0,2,15,45
2014-04-10 16:52:00,0,25,21,204
2014-04-10 16:53:00,0,1,37,36
2014-04-10 16:54:00,5,6,29,130
2014-04-10 16:55:00,0,6,34,52
2014-04-10 16:56:00,3,29,20,161
2014-04-10 16:57:00,0,6,30,30
2014-04-10 16:58:00,1,29,60,164
2014-04-10 16:59:00,2,0,35,58
2014-04-10 17:00:00,10,34,36,213
2014-04-10 17:01:00,1,1,40,8
2014-04-10 17:02:00,9,17,34,126
2014-04-10 17:03:00,0,9,24,40
2014-04-10 17:04:00,0,23,57,205
2014-04-10 17:05:00,0,13,60,44
2014-04-10 17:06:00,2,25,44,187
2014-04-10 17:07:00,0,3,8,9
2014-04-10 17:08:00,4,21,37,187
2014-04-10 17:09:00,0,0,24,47
2014-04-10 17:10:00,10,46,45,194
2014-04-10 17:11:00,4,9,41,10
2014-04-10 17:12:00,1,23,40,182
2014-04-10 17:13:00,7,13,11,13
2014-04-10 17:14:00,1,24,46,153
2014-04-10 17:15:00,8,8,65,25
2014-04-10 17:16:00,1,10,34,143
2014-04-10 17:17:00,2,0,15,10
2014-04-10 17:18:00,7,35,46,191
2014-04-10 17:19:00,6,0,14,54
2014-04-10 17:20:00,7,36,21,242
2014-04-10 17:21:00,0,3,14,19
2014-04-10 17:22:00,2,42,62,139
2014-04-10 17:23:00,3,1,28,13
2014-04-10 17:24:00,4,30,11,150
2014-04-10 17:25:00,6,0,2,33
2014-04-10 17:26:00,2,18,62,146
2014-04-10 17:27:00,0,0,7,56
2014-04-10 17:28:00,5,24,48,224
2014-04-10 17:29:00,3,1,48,115
2014-04-10 17:30:00,2,42,22,222
2014-04-10 17:31:00,6,0,7,23
2014-04-10 17:32:00,9,18,71,165
2014-04-10 17:33:00,0,3,28,20
2014-04-10 17:34:00,5,21,87,173
2014-04-10 17:35:00,3,1,34,16
2014-04-10 17:36:00,2,25,70,181
2014-04-10 17:37:00,0,2,41,47
2014-04-10 17:38:00,2,21,81,179
2014-04-10 17:39:00,6,5,24,74
2014-04-10 17:40:00,13,34,46,206
2014-04-10 17:41:00,0,0,81,61
2014-04-10 17:42:00,5,22,67,170
2014-04-10 17:43:00,1,10,26,39
2014-04-10 17:44:00,0,23,42,225
2014-04-10 17:45:00,0,0,0,21
2014-04-10 17:46:00,7,42,27,100
2014-04-10 17:47:00,0,12,22,41
2014-04-10 17:48:00,3,23,56,161
2014-04-10 17:49:00,0,1,12,66
2014-04-10 17:50:00,3,25,48,203
2014-04-10 17:51:00,1,8,45,45
2014-04-10 17:52:00,2,29,51,168
2014-04-10 17:53:00,5,10,35,21
2014-04-10 17:54:00,0,30,72,149
2014-04-10 17:55:00,0,1,26,93
2014-04-10 17:56:00,4,20,32,198
2014-04-10 17:57:00,0,3,10,7
2014-04-10 17:58:00,2,12,46,165
2014-04-10 17:59:00,0,0,9,39
2014-04-10 18:00:00,8,20,84,191
2014-04-10 18:01:00,0,0,29,93
2014-04-10 18:02:00,2,21,59,211
2014-04-10 18:03:00,0,0,58,35
2014-04-10 18:04:00,1,25,31,244
2014-04-10 18:05:00,0,9,93,66
2014-04-10 18:06:00,5,2,76,174
2014-04-10 18:07:00,0,5,53,18
2014-04-10 18:08:00,14,17,104,234
2014-04-10 18:09:00,1,3,36,57
2014-04-10 18:10:00,11,33,58,157
2014-04-10 18:11:00,0,3,59,25
2014-04-10 18:12:00,0,12,64,194
2014-04-10 18:13:00,0,0,39,45
2014-04-10 18:14:00,0,16,96,144
2014-04-10 18:15:00,3,1,21,58
2014-04-10 18:16:00,5,32,56,194
2014-04-10 18:17:00,1,5,32,27
2014-04-10 18:18:00,0,14,45,166
2014-04-10 18:19:00,0,4,13,31
2014-04-10 18:20:00,5,6,115,132
2014-04-10 18:21:00,0,3,33,57
2014-04-10 18:22:00,1,33,65,186
2014-04-10 18:23:00,0,1,48,54
2014-04-10 18:24:00,3,26,42,190
2014-04-10 18:25:00,0,0,75,38
2014-04-10 18:26:00,7,20,88,160
2014-04-10 18:27:00,0,0,29,59
2014-04-10 18:28:00,8,20,74,174
2014-04-10 18:29:00,1,0,22,11
2014-04-10 18:30:00,1,36,26,201
2014-04-10 18:31:00,1,15,48,65
2014-04-10 18:32:00,3,33,97,126
2014-04-10 18:33:00,1,3,37,8
2014-04-10 18:34:00,3,10,89,143
2014-04-10 18:35:00,1,3,53,19
2014-04-10 18:36:00,2,33,57,186
2014-04-10 18:37:00,0,5,8,19
2014-04-10 18:38:00,2,39,96,244
2014-04-10 18:39:00,0,9,85,49
2014-04-10 18:40:00,9,31,110,178
2014-04-10 18:41:00,2,17,24,18
2014-04-10 18:42:00,4,25,113,145
2014-04-10 18:43:00,1,4,30,55
2014-04-10 18:44:00,0,24,26,159
2014-04-10 18:45:00,0,1,60,40
2014-04-10 18:46:00,5,15,65,173
2014-04-10 18:47:00,0,2,41,58
2014-04-10 18:48:00,4,35,81,132
2014-04-10 18:49:00,0,7,52,70
2014-04-10 18:50:00,1,32,78,167
2014-04-10 18:51:00,0,2,37,67
2014-04-10 18:52:00,4,16,66,188
2014-04-10 18:53:00,1,2,36,29
2014-04-10 18:54:00,5,23,30,174
2014-04-10 18:55:00,0,10,27,31
2014-04-10 18:56:00,0,18,64,136
2014-04-10 18:57:00,2,7,32,38
2014-04-10 18:58:00,6,36,79,140
2014-04-10 18:59:00,2,4,34,8
2014-04-10 19:00:00,7,17,115,219
2014-04-10 19:01:00,0,1,13,37
2014-04-10 19:02:00,5,36,109,142
2014-04-10 19:03:00,2,1,37,9
2014-04-10 19:04:00,2,21,35,98
2014-04-10 19:05:00,1,6,35,7
2014-04-10 19:06:00,0,1,47,198
2014-04-10 19:07:00,2,0,20,38
2014-04-10 19:08:00,9,12,61,199
2014-04-10 19:09:00,0,2,56,32
2014-04-10 19:10:00,2,60,75,162
2014-04-10 19:11:00,7,1,41,21
2014-04-10 19:12:00,7,33,43,159
2014-04-10 19:13:00,1,20,18,15
2014-04-10 19:14:00,3,11,104,127
2014-04-10 19:15:00,0,4,22,30
2014-04-10 19:16:00,3,8,92,151
2014-04-10 19:17:00,0,6,26,9
2014-04-10 19:18:00,4,34,47,181
2014-04-10 19:19:00,0,1,40,49
2014-04-10 19:20:00,6,38,78,166
2014-04-10 19:21:00,0,2,87,28
2014-04-10 19:22:00,4,27,67,100
2014-04-10 19:23:00,0,2,7,40
2014-04-10 19:24:00,3,33,23,155
2014-04-10 19:25:00,4,2,64,22
2014-04-10 19:26:00,7,15,124,198
2014-04-10 19:27:00,0,0,22,37
2014-04-10 19:28:00,5,30,79,168
2014-04-10 19:29:00,9,6,6,29
2014-04-10 19:30:00,1,34,71,228
2014-04-10 19:31:00,0,22,55,56
2014-04-10 19:32:00,16,13,81,161
2014-04-10 19:33:00,0,1,27,55
2014-04-10 19:34:00,6,40,55,118
2014-04-10 19:35:00,10,0,44,25
2014-04-10 19:36:00,1,9,41,152
2014-04-10 19:37:00,1,1,64,17
2014-04-10 19:38:00,0,28,67,140
2014-04-10 19:39:00,4,9,14,19
2014-04-10 19:40:00,8,37,61,103
2014-04-10 19:41:00,9,18,81,31
2014-04-10 19:42:00,15,34,89,159
2014-04-10 19:43:00,2,1,60,34
2014-04-10 19:44:00,0,27,90,165
2014-04-10 19:45:00,2,8,30,45
2014-04-10 19:46:00,2,39,67,158
2014-04-10 19:47:00,0,6,28,41
2014-04-10 19:48:00,10,19,30,114
2014-04-10 19:49:00,0,10,8,16
2014-04-10 19:50:00,5,42,61,153
2014-04-10 19:51:00,0,7,11,26
2014-04-10 19:52:00,2,33,71,121
2014-04-10 19:53:00,4,12,80,15
2014-04-10 19:54:00,5,34,92,98
2014-04-10 19:55:00,11,7,39,22
2014-04-10 19:56:00,4,30,92,122
2014-04-10 19:57:00,12,3,18,21
2014-04-10 19:58:00,5,35,38,149
2014-04-10 19:59:00,0,4,30,13
2014-04-10 20:00:00,11,43,74,132
2014-04-10 20:01:00,2,10,26,46
2014-04-10 20:02:00,1,43,82,66
2014-04-10 20:03:00,1,11,35,22
2014-04-10 20:04:00,16,32,60,111
2014-04-10 20:05:00,3,13,11,13
2014-04-10 20:06:00,4,36,60,125
2014-04-10 20:07:00,0,5,36,38
2014-04-10 20:08:00,4,45,73,96
2014-04-10 20:09:00,0,11,44,21
2014-04-10 20:10:00,9,43,100,113
2014-04-10 20:11:00,1,9,29,15
2014-04-10 20:12:00,0,54,38,129
2014-04-10 20:13:00,0,7,47,30
2014-04-10 20:14:00,5,24,59,106
2014-04-10 20:15:00,2,7,35,52
2014-04-10 20:16:00,3,56,52,140
2014-04-10 20:17:00,4,19,4,28
2014-04-10 20:18:00,2,41,88,161
2014-04-10 20:19:00,0,13,22,14
2014-04-10 20:20:00,10,9,49,115
2014-04-10 20:21:00,1,14,48,26
2014-04-10 20:22:00,3,59,91,114
2014-04-10 20:23:00,0,8,28,15
2014-04-10 20:24:00,21,23,42,42
2014-04-10 20:25:00,2,2,82,23
2014-04-10 20:26:00,5,11,114,108
2014-04-10 20:27:00,1,15,51,13
2014-04-10 20:28:00,5,41,51,76
2014-04-10 20:29:00,6,2,32,19
2014-04-10 20:30:00,5,38,93,114
2014-04-10 20:31:00,0,11,10,26
2014-04-10 20:32:00,2,45,71,124
2014-04-10 20:33:00,2,17,10,22
2014-04-10 20:34:00,6,24,78,83
2014-04-10 20:35:00,1,6,19,11
2014-04-10 20:36:00,21,51,85,62
2014-04-10 20:37:00,4,15,5,8
2014-04-10 20:38:00,0,17,41,127
2014-04-10 20:39:00,1,3,5,13
2014-04-10 20:40:00,10,35,52,85
2014-04-10 20:41:00,1,1,13,39
2014-04-10 20:42:00,1,34,116,122
2014-04-10 20:43:00,1,12,14,17
2014-04-10 20:44:00,3,42,41,80
2014-04-10 20:45:00,0,8,26,11
2014-04-10 20:46:00,4,32,61,125
2014-04-10 20:47:00,0,2,11,10
2014-04-10 20:48:00,23,33,89,64
2014-04-10 20:49:00,7,3,34,6
2014-04-10 20:50:00,4,49,96,100
2014-04-10 20:51:00,4,1,52,34
2014-04-10 20:52:00,3,21,94,81
2014-04-10 20:53:00,3,9,26,15
2014-04-10 20:54:00,1,18,55,54
2014-04-10 20:55:00,1,1,24,7
2014-04-10 20:56:00,0,4,69,79
2014-04-10 20:57:00,2,0,54,30
2014-04-10 20:58:00,5,38,71,89
2014-04-10 20:59:00,5,1,35,33
2014-04-10 21:00:00,10,52,65,110
2014-04-10 21:01:00,0,6,46,25
2014-04-10 21:02:00,3,31,72,70
2014-04-10 21:03:00,2,13,16,26
2014-04-10 21:04:00,2,25,48,88
2014-04-10 21:05:00,2,1,32,20
2014-04-10 21:06:00,0,35,34,59
2014-04-10 21:07:00,0,18,18,17
2014-04-10 21:08:00,11,14,109,56
2014-04-10 21:09:00,3,2,40,23
2014-04-10 21:10:00,0,42,15,85
2014-04-10 21:11:00,3,8,35,14
2014-04-10 21:12:00,2,25,84,60
2014-04-10 21:13:00,9,6,33,14
2014-04-10 21:14:00,0,25,42,63
2014-04-10 21:15:00,3,1,60,16
2014-04-10 21:16:00,4,16,52,63
2014-04-10 21:17:00,0,14,78,6
2014-04-10 21:18:00,4,23,93,69
2014-04-10 21:19:00,3,0,17,23
2014-04-10 21:20:00,5,45,63,113
2014-04-10 21:21:00,0,11,27,29
2014-04-10 21:22:00,4,58,111,52
2014-04-10 21:23:00,0,1,30,21
2014-04-10 21:24:00,2,40,73,53
2014-04-10 21:25:00,3,2,48,9
2014-04-10 21:26:00,0,28,47,69
2014-04-10 21:27:00,0,1,25,10
2014-04-10 21:28:00,7,42,44,76
2014-04-10 21:29:00,0,4,64,10
2014-04-10 21:30:00,1,57,20,73
2014-04-10 21:31:00,1,1,7,4
2014-04-10 21:32:00,0,46,51,54
2014-04-10 21:33:00,0,0,32,9
2014-04-10 21:34:00,4,48,46,72
2014-04-10 21:35:00,5,13,6,7
2014-04-10 21:36:00,1,20,57,70
2014-04-10 21:37:00,0,1,5,5
2014-04-10 21:38:00,4,38,16,54
2014-04-10 21:39:00,0,0,39,6
2014-04-10 21:40:00,6,51,43,62
2014-04-10 21:41:00,4,4,6,4
2014-04-10 21:42:00,6,58,25,53
2014-04-10 21:43:00,1,3,16,2
2014-04-10 21:44:00,12,42,54,37
2014-04-10 21:45:00,0,1,30,7
2014-04-10 21:46:00,2,40,36,92
2014-04-10 21:47:00,7,10,16,4
2014-04-10 21:48:00,6,57,73,48
2014-04-10 21:49:00,15,5,63,29
2014-04-10 21:50:00,8,43,31,70
2014-04-10 21:51:00,7,2,61,5
2014-04-10 21:52:00,3,59,55,51
2014-04-10 21:53:00,0,2,20,31
2014-04-10 21:54:00,1,45,43,64
2014-04-10 21:55:00,2,21,31,20
2014-04-10 21:56:00,11,13,59,73
2014-04-10 21:57:00,0,5,18,0
2014-04-10 21:58:00,2,104,32,46
2014-04-10 21:59:00,4,22,58,6
2014-04-10 22:00:00,13,27,74,85
2014-04-10 22:01:00,13,6,48,16
2014-04-10 22:02:00,6,79,44,42
2014-04-10 22:03:00,0,6,39,10
2014-04-10 22:04:00,9,67,52,53
2014-04-10 22:05:00,9,7,79,14
2014-04-10 22:06:00,6,64,50,83
2014-04-10 22:07:00,2,16,53,32
2014-04-10 22:08:00,9,51,91,61
2014-04-10 22:09:00,4,5,42,10
2014-04-10 22:10:00,16,30,71,36
2014-04-10 22:11:00,9,5,99,3
2014-04-10 22:12:00,20,64,96,31
2014-04-10 22:13:00,1,9,14,15
2014-04-10 22:14:00,4,40,51,73
2014-04-10 22:15:00,0,6,8,18
2014-04-10 22:16:00,15,61,44,38
2014-04-10 22:17:00,18,39,13,4
2014-04-10 22:18:00,2,47,36,29
2014-04-10 22:19:00,2,4,4,7
2014-04-10 22:20:00,20,34,90,54
2014-04-10 22:21:00,3,21,30,12
2014-04-10 22:22:00,5,48,73,47
2014-04-10 22:23:00,1,7,3,14
2014-04-10 22:24:00,0,97,40,22
2014-04-10 22:25:00,1,5,26,4
2014-04-10 22:26:00,1,54,30,46
2014-04-10 22:27:00,6,21,10,7
2014-04-10 22:28:00,15,70,53,25
2014-04-10 22:29:00,2,17,54,10
2014-04-10 22:30:00,4,11,55,28
2014-04-10 22:31:00,2,6,65,2
2014-04-10 22:32:00,6,65,65,47
2014-04-10 22:33:00,0,7,60,4
2014-04-10 22:34:00,6,31,35,28
2014-04-10 22:35:00,10,4,27,3
2014-04-10 22:36:00,3,74,33,27
2014-04-10 22:37:00,2,14,38,1
2014-04-10 22:38:00,14,58,47,53
2014-04-10 22:39:00,0,0,8,2
2014-04-10 22:40:00,14,40,17,33
2014-04-10 22:41:00,2,0,19,5
2014-04-10 22:42:00,2,20,25,18
2014-04-10 22:43:00,0,0,13,0
2014-04-10 22:44:00,13,76,50,24
2014-04-10 22:45:00,10,8,32,0
2014-04-10 22:46:00,5,63,31,45
2014-04-10 22:47:00,1,4,10,1
2014-04-10 22:48:00,6,67,60,40
2014-04-10 22:49:00,2,20,11,6
2014-04-10 22:50:00,16,61,31,29
2014-04-10 22:51:00,0,8,43,3
2014-04-10 22:52:00,15,53,18,32
2014-04-10 22:53:00,5,2,7,2
2014-04-10 22:54:00,0,45,56,46
2014-04-10 22:55:00,8,19,35,11
2014-04-10 22:56:00,3,57,30,33
2014-04-10 22:57:00,0,2,1,0
2014-04-10 22:58:00,7,59,20,15
2014-04-10 22:59:00,3,8,24,0
2014-04-10 23:00:00,4,51,25,25
2014-04-10 23:01:00,0,8,59,1
2014-04-10 23:02:00,1,71,66,41
2014-04-10 23:03:00,1,1,35,1
2014-04-10 23:04:00,12,66,5,15
2014-04-10 23:05:00,0,21,2,12
2014-04-10 23:06:00,2,55,30,22
2014-04-10 23:07:00,18,14,6,1
2014-04-10 23:08:00,20,76,23,19
2014-04-10 23:09:00,17,5,28,5
2014-04-10 23:10:00,19,50,36,28
2014-04-10 23:11:00,8,19,17,10
2014-04-10 23:12:00,1,34,27,43
2014-04-10 23:13:00,20,12,1,2
2014-04-10 23:14:00,19,61,26,12
2014-04-10 23:15:00,6,2,5,5
2014-04-10 23:16:00,11,65,19,20
2014-04-10 23:17:00,5,21,3,1
2014-04-10 23:18:00,16,34,15,16
2014-04-10 23:19:00,2,17,0,0
2014-04-10 23:20:00,21,60,5,14
2014-04-10 23:21:00,2,1,24,0
2014-04-10 23:22:00,10,47,36,34
2014-04-10 23:23:00,8,5,24,1
2014-04-10 23:24:00,3,91,19,15
2014-04-10 23:25:00,15,9,78,0
2014-04-10 23:26:00,31,8,26,21
2014-04-10 23:27:00,6,14,2,0
2014-04-10 23:28:00,14,82,33,22
2014-04-10 23:29:00,5,25,2,9
2014-04-10 23:30:00,19,84,12,7
2014-04-10 23:31:00,3,9,6,2
2014-04-10 23:32:00,16,67,43,39
2014-04-10 23:33:00,12,14,7,2
2014-04-10 23:34:00,33,49,22,27
2014-04-10 23:35:00,21,10,42,3
2014-04-10 23:36:00,19,41,24,30
2014-04-10 23:37:00,8,6,1,16
2014-04-10 23:38:00,8,62,15,13
2014-04-10 23:39:00,10,7,3,0
2014-04-10 23:40:00,12,48,40,41
2014-04-10 23:41:00,21,1,7,0
2014-04-10 23:42:00,11,96,62,11
2014-04-10 23:43:00,7,13,9,1
2014-04-10 23:44:00,0,49,32,26
2014-04-10 23:45:00,1,15,0,8
2014-04-10 23:46:00,26,46,34,36
2014-04-10 23:47:00,5,6,37,9
2014-04-10 23:48:00,18,63,9,18
2014-04-10 23:49:00,20,10,7,14
2014-04-10 23:50:00,9,66,48,20
2014-04-10 23:51:00,0,15,6,3
2014-04-10 23:52:00,5,61,42,25
2014-04-10 23:53:00,7,12,16,12
2014-04-10 23:54:00,24,44,16,31
2014-04-10 23:55:00,20,12,5,14
2014-04-10 23:56:00,9,70,31,20
2014-04-10 23:57:00,6,1,12,23
2014-04-10 23:58:00,31,43,21,26
2014-04-10 23:59:00,25,7,0,1
2014-04-11 00:00:00,42,51,7,23
2014-04-11 00:01:00,15,10,0,3
2014-04-11 00:02:00,22,32,28,10
2014-04-11 00:03:00,8,3,20,2
2014-04-11 00:04:00,30,69,8,29
2014-04-11 00:05:00,16,5,2,1
2014-04-11 00:06:00,20,60,74,21
2014-04-11 00:07:00,24,3,27,2
2014-04-11 00:08:00,7,51,84,17
2014-04-11 00:09:00,33,33,19,1
2014-04-11 00:10:00,21,47,18,18
2014-04-11 00:11:00,36,14,4,1
2014-04-11 00:12:00,13,56,22,25
2014-04-11 00:13:00,8,3,5,2
2014-04-11 00:14:00,27,27,38,26
2014-04-11 00:15:00,12,13,11,3
2014-04-11 00:16:00,19,78,45,18
2014-04-11 00:17:00,21,24,22,9
2014-04-11 00:18:00,17,70,23,12
2014-04-11 00:19:00,29,8,2,11
2014-04-11 00:20:00,23,56,9,25
2014-04-11 00:21:00,0,4,0,8
2014-04-11 00:22:00,15,75,23,13
2014-04-11 00:23:00,1,3,1,1
2014-04-11 00:24:00,0,89,19,33
2014-04-11 00:25:00,0,6,1,4
2014-04-11 00:26:00,5,13,51,13
2014-04-11 00:27:00,2,11,0,3
2014-04-11 00:28:00,21,66,44,19
2014-04-11 00:29:00,14,21,2,15
2014-04-11 00:30:00,29,74,6,33
2014-04-11 00:31:00,24,0,6,4
2014-04-11 00:32:00,13,40,17,17
2014-04-11 00:33:00,11,8,1,2
2014-04-11 00:34:00,6,44,48,25
2014-04-11 00:35:00,14,15,2,2
2014-04-11 00:36:00,10,48,26,20
2014-04-11 00:37:00,0,13,31,2
2014-04-11 00:38:00,12,45,40,11
2014-04-11 00:39:00,2,23,2,0
2014-04-11 00:40:00,42,61,55,33
2014-04-11 00:41:00,6,16,11,21
2014-04-11 00:42:00,2,44,16,20
2014-04-11 00:43:00,9,8,14,10
2014-04-11 00:44:00,49,95,15,26
2014-04-11 00:45:00,8,11,1,11
2014-04-11 00:46:00,50,24,41,23
2014-04-11 00:47:00,20,16,56,0
2014-04-11 00:48:00,34,49,21,18
2014-04-11 00:49:00,23,9,4,17
2014-04-11 00:50:00,31,70,10,17
2014-04-11 00:51:00,9,30,15,4
2014-04-11 00:52:00,6,37,14,15
2014-04-11 00:53:00,1,5,2,2
2014-04-11 00:54:00,19,69,22,6
2014-04-11 00:55:00,13,2,28,1
2014-04-11 00:56:00,16,46,24,29
2014-04-11 00:57:00,21,5,4,0
2014-04-11 00:58:00,6,74,25,8
2014-04-11 00:59:00,3,5,1,0
2014-04-11 01:00:00,22,33,26,22
2014-04-11 01:01:00,5,17,8,2
2014-04-11 01:02:00,36,64,25,8
2014-04-11 01:03:00,6,2,11,0
2014-04-11 01:04:00,16,78,14,8
2014-04-11 01:05:00,38,9,11,1
2014-04-11 01:06:00,20,69,25,21
2014-04-11 01:07:00,30,5,42,0
2014-04-11 01:08:00,17,63,16,23
2014-04-11 01:09:00,29,16,4,8
2014-04-11 01:10:00,29,35,9,6
2014-04-11 01:11:00,6,4,2,2
2014-04-11 01:12:00,6,76,16,11
2014-04-11 01:13:00,12,9,7,0
2014-04-11 01:14:00,13,51,19,8
2014-04-11 01:15:00,18,3,1,4
2014-04-11 01:16:00,6,55,12,22
2014-04-11 01:17:00,0,0,17,4
2014-04-11 01:18:00,9,27,29,15
2014-04-11 01:19:00,4,21,1,6
2014-04-11 01:20:00,7,38,33,16
2014-04-11 01:21:00,9,3,10,0
2014-04-11 01:22:00,22,81,31,4
2014-04-11 01:23:00,44,7,4,2
2014-04-11 01:24:00,24,104,23,7
2014-04-11 01:25:00,11,8,1,9
2014-04-11 01:26:00,2,39,23,17
2014-04-11 01:27:00,13,0,2,1
2014-04-11 01:28:00,26,85,67,19
2014-04-11 01:29:00,3,6,3,2
2014-04-11 01:30:00,16,45,21,6
2014-04-11 01:31:00,12,2,38,3
2014-04-11 01:32:00,12,39,19,8
2014-04-11 01:33:00,27,7,60,6
2014-04-11 01:34:00,7,27,66,17
2014-04-11 01:35:00,5,16,14,7
2014-04-11 01:36:00,16,55,38,12
2014-04-11 01:37:00,14,10,4,6
2014-04-11 01:38:00,12,41,25,24
2014-04-11 01:39:00,20,58,11,12
2014-04-11 01:40:00,12,2,1,5
2014-04-11 01:41:00,11,0,44,6
2014-04-11 01:42:00,22,57,30,7
2014-04-11 01:43:00,7,9,14,4
2014-04-11 01:44:00,15,77,28,12
2014-04-11 01:45:00,6,2,8,27
2014-04-11 01:46:00,3,55,16,38
2014-04-11 01:47:00,5,4,25,10
2014-04-11 01:48:00,24,64,17,14
2014-04-11 01:49:00,3,13,34,21
2014-04-11 01:50:00,14,29,56,13
2014-04-11 01:51:00,6,2,36,4
2014-04-11 01:52:00,23,43,87,31
2014-04-11 01:53:00,29,9,31,13
2014-04-11 01:54:00,38,48,56,8
2014-04-11 01:55:00,26,3,6,14
2014-04-11 01:56:00,17,69,41,12
2014-04-11 01:57:00,14,6,61,0
2014-04-11 01:58:00,13,27,104,13
2014-04-11 01:59:00,7,1,19,9
2014-04-11 02:00:00,21,67,42,8
2014-04-11 02:01:00,16,27,28,6
2014-04-11 02:02:00,15,24,59,15
2014-04-11 02:03:00,12,9,28,12
2014-04-11 02:04:00,7,44,41,5
2014-04-11 02:05:00,8,1,34,5
2014-04-11 02:06:00,32,41,15,13
2014-04-11 02:07:00,7,4,35,4
2014-04-11 02:08:00,30,73,22,9
2014-04-11 02:09:00,6,15,52,9
2014-04-11 02:10:00,29,80,18,4
2014-04-11 02:11:00,16,2,14,0
2014-04-11 02:12:00,14,83,32,13
2014-04-11 02:13:00,21,13,26,6
2014-04-11 02:14:00,17,57,46,22
2014-04-11 02:15:00,23,24,16,10
2014-04-11 02:16:00,35,62,16,14
2014-04-11 02:17:00,13,8,31,0
2014-04-11 02:18:00,30,37,37,7
2014-04-11 02:19:00,4,5,0,7
2014-04-11 02:20:00,26,57,44,16
2014-04-11 02:21:00,20,1,24,12
2014-04-11 02:22:00,19,43,14,5
2014-04-11 02:23:00,23,24,12,2
2014-04-11 02:24:00,14,78,67,20
2014-04-11 02:25:00,17,5,40,11
2014-04-11 02:26:00,27,61,68,12
2014-04-11 02:27:00,27,4,4,2
2014-04-11 02:28:00,40,80,17,6
2014-04-11 02:29:00,25,5,5,4
2014-04-11 02:30:00,22,89,15,9
2014-04-11 02:31:00,34,60,1,6
2014-04-11 02:32:00,38,115,14,4
2014-04-11 02:33:00,70,86,3,6
2014-04-11 02:34:00,48,70,45,8
2014-04-11 02:35:00,20,47,3,4
2014-04-11 02:36:00,34,125,58,7
2014-04-11 02:37:00,57,50,10,24
2014-04-11 02:38:00,71,94,46,29
2014-04-11 02:39:00,65,62,36,5
2014-04-11 02:40:00,30,93,8,27
2014-04-11 02:41:00,84,52,37,43
2014-04-11 02:42:00,78,71,87,9
2014-04-11 02:43:00,53,26,7,15
2014-04-11 02:44:00,80,88,10,13
2014-04-11 02:45:00,40,47,57,9
2014-04-11 02:46:00,88,63,64,14
2014-04-11 02:47:00,11,19,14,1
2014-04-11 02:48:00,79,71,8,13
2014-04-11 02:49:00,55,45,2,4
2014-04-11 02:50:00,47,83,21,10
2014-04-11 02:51:00,62,6,30,6
2014-04-11 02:52:00,42,45,73,14
2014-04-11 02:53:00,30,7,19,7
2014-04-11 02:54:00,43,34,49,17
2014-04-11 02:55:00,17,1,4,6
2014-04-11 02:56:00,39,67,16,4
2014-04-11 02:57:00,50,2,0,1
2014-04-11 02:58:00,43,32,17,16
2014-04-11 02:59:00,10,4,13,3
2014-04-11 03:00:00,56,45,25,10
2014-04-11 03:01:00,22,1,3,1
2014-04-11 03:02:00,64,53,22,13
2014-04-11 03:03:00,11,2,51,3
2014-04-11 03:04:00,42,38,15,9
2014-04-11 03:05:00,11,4,3,4
2014-04-11 03:06:00,37,23,42,27
2014-04-11 03:07:00,17,3,26,13
2014-04-11 03:08:00,38,36,43,13
2014-04-11 03:09:00,3,3,3,6
2014-04-11 03:10:00,5,58,16,18
2014-04-11 03:11:00,18,7,10,9
2014-04-11 03:12:00,51,49,35,11
2014-04-11 03:13:00,5,8,10,13
2014-04-11 03:14:00,38,58,40,21
2014-04-11 03:15:00,8,19,20,6
2014-04-11 03:16:00,27,29,5,20
2014-04-11 03:17:00,5,0,18,8
2014-04-11 03:18:00,31,29,24,19
2014-04-11 03:19:00,21,5,20,20
2014-04-11 03:20:00,23,58,17,15
2014-04-11 03:21:00,9,12,6,15
2014-04-11 03:22:00,26,52,22,42
2014-04-11 03:23:00,21,27,0,25
2014-04-11 03:24:00,73,57,15,31
2014-04-11 03:25:00,34,7,33,24
2014-04-11 03:26:00,25,27,21,27
2014-04-11 03:27:00,25,1,29,59
2014-04-11 03:28:00,33,45,19,15
2014-04-11 03:29:00,15,4,9,17
2014-04-11 03:30:00,29,40,47,29
2014-04-11 03:31:00,3,3,10,21
2014-04-11 03:32:00,25,33,25,65
2014-04-11 03:33:00,2,4,10,29
2014-04-11 03:34:00,34,60,21,22
